comment_text,label
Exactly and we'll said. You don't like drilling..??? Leave...!!! You like your PFD?? Don't complain. And if you do .. do you know where it comes from?? Drill baby drill!!!,0
"@RTH melting snowflake w/ your knickers in a knot:
yes, let's knock off the racist crap, shall we?
https://www.nytimes.com/2016/06/08/us/politics/paul-ryan-donald-trump-gonzalo-curiel.html?mcubz=1

I didn't realize you were the self-appointed ump on the SA comment board",0
"She wasn't wearing blackface; she was wearing black makeup.

Any article that starts with ""Dear White People"" is inherently racist. Same as an article that starts with ""Dear Black People"".",1
"""All options except dialogue and diplomacy, apparently."" Perhaps they are getting realistic about their talents in these matters.",0
"This guy waved a flag of treason and then shot two cops. Let me guess, he's ""mentally ill,"" not a terrorist, because he's white.",1
Howard Dean has needed such help for years. He seldom makes sense.,0
"I hate everything that the white nationalists stand for but regardless of my objection, there is something called the 1st amendment which allows them to assemble and protest.  You can't pick and choose which speech is allowed and which isn't based upon how you feel about the message.  ALL sides have the right to assemble and protest peacefully.  There was violence on all sides which cannot be tolerated.",1
"That means, all we white people get to enter those black colleges, aand change the names of their buildings./and let's start changing the name of the NAACP, because we want our SHARE of black institutions also.",1
Of course you did.   It was right after the KKK guy rammed that board into the peaceful protesters.  The other white supremacist coward who took a swing at the wahine got his arse kicked when she threw an overhand right in return.   Too bad uncle Charlie isn't still around.  Dropping off those scumbags in Waianae would let them know how fun it is to feel white in a brown world.   Go Seasiders!!!,1
Ohhhh hahahahahahahaha!,0
"Enough is enough! Next time, F22 escorts should shoot down the Chinese planes if they come within a mile of the US plane.",1
Anybody see a pattern here that world leaders seem to be ignoring??,0
We are not a Soap Opera. We are the USA.,0
"That choice was not open to the blacks who fought for their civil rights and it is not open to women in the Church.  ""Keep the faith, change the Church"".",1
"No shock there, Trump is a white supremacist and has been since the 70s.",1
"Mr. Hooper, your posts are ridiculous. Who said white guilt is a good thing? Obama? Good day to you sir.",1
"That's because they and their families don't pony up the money for good attorney's and they often cop pleas because of their guilt .  By proportion they commit more crimes , which explains why by proportion there are so many in prison .  During recent riots you didn't see large groups of whites looting stores and destroying property.  In Chicago you only see blacks slaughtering each other by the thousands . Hopefully Trump will work to reduce crime and has promised to help in inner cities where the black on black crime is out of control.  All lives matter and we need to get to work saving them. Letting drug dealers out of prison without paying their debt to society will just lead to more crime and repeat offenders . Shame on Obama for that.  Through his two terms Obama has always looked at issues by color . Knocking the police and not calling for calm.  He has fanned the flames of racism at every turn . I knew he would pardon as many as possible before leaving office . No surprise.",1
